unique_id,date,tag,sub_type,type,rating,cost,predicted_ctr
135246871682720,2022-07-20,Banner,Games,non-Native,PG-17,132,19.71
135246871682768,2022-12-12,Banner,Games,non-Native,PG-17,181,17.67
135246871682816,2022-09-25,Banner,Games,non-Native,PG-17,105,17.59
135246871682864,2022-08-30,InApp,Productivity,Native,PG-13,128,18.24
135246871682912,,InApp,Games,Native,PG-17,123,10.86
135246871682960,2022-09-24,Interstitial,Games,non-Native,PG-17,156,12.89
135246871683008,2022-08-04,Banner,Productivity,non-Native,PG-17,177,19.1
135246871683056,2022-11-02,Banner,Games,non-Native,PG-13,113,24.37
135246871683104,2022-12-03,InApp,Games,Native,PG-17,114,16.0
135246871683152,2022-07-18,Banner,Games,non-Native,PG-17,119,18.8
135246871683200,2022-07-17,InApp,Productivity,Native,PG-13,167,17.97
135246871683248,2022-11-17,InApp,Games,Native,PG-13,110,19.91
135246871683296,2022-11-26,InApp,Productivity,Native,PG-13,158,10.97
135246871683344,,InApp,Games,Native,PG-13,162,21.08
135246871683392,2022-09-27,InApp,Games,Native,PG-17,117,21.35
135246871683440,2022-12-18,InApp,Productivity,Native,PG-13,212,21.09
135246871683488,2022-06-20,Banner,Productivity,non-Native,PG-13,196,18.55
135246871683536,2022-12-28,InApp,Games,Native,PG-17,143,15.81
135246871683584,2022-11-23,InApp,Productivity,Native,PG-17,158,11.78
135246871683632,2022-08-11,InApp,Games,Native,PG-17,111,15.6
135246871683680,2022-08-11,InApp,Games,Native,PG-13,122,11.2
135246871683728,2022-09-27,InApp,Games,Native,PG-13,114,12.17
135246871683776,2022-12-18,Banner,Games,non-Native,PG-13,176,14.98
135246871683824,2022-09-05,Banner,Games,non-Native,PG-17,128,14.4
135246871683872,2022-07-22,InApp,Games,Native,PG-13,105,19.11
135246871683920,,Banner,Productivity,non-Native,PG-13,118,19.59
135246871683968,2022-07-04,InApp,Games,Native,PG-13,202,20.84
135246871684016,2023-01-01,InApp,Games,Native,R,165,17.78
135246871684064,2022-12-18,Banner,Games,non-Native,PG-17,132,16.86
135246871684112,2022-06-19,InApp,Games,Native,PG-13,135,20.41
135246871684160,2022-10-29,Interstitial,Games,non-Native,PG-13,102,20.44
135246871684208,2022-05-07,Banner,Games,non-Native,PG-13,139,23.26
135246871684256,2022-12-19,InApp,Games,Native,PG-13,114,19.82
135246871684304,2022-12-21,InApp,Games,Native,PG-13,106,23.82
135246871684352,2022-02-18,InApp,Games,Native,R,,
135246871684400,2022-12-12,Banner,Games,non-Native,PG-17,,
135246871684448,2022-11-30,Banner,Games,non-Native,PG-13,112,19.42
135246871684496,2022-10-07,InApp,Games,Native,PG-13,,
135246871684544,2022-11-21,Banner,Productivity,non-Native,PG-13,110,13.16
135246871684592,2022-12-11,Interstitial,Games,non-Native,PG-17,131,11.49
135246871684640,2022-10-21,InApp,Productivity,Native,PG-13,123,23.79
135246871684688,2022-12-29,Banner,Games,non-Native,PG-17,194,19.98
135246871684736,2022-07-02,Banner,Games,non-Native,PG-13,189,15.26
135246871684784,2022-09-21,InApp,Games,Native,PG-13,127,14.14
135246871684832,2022-12-15,Banner,Games,non-Native,PG-17,153,19.54
135246871684880,2022-07-19,Banner,Games,non-Native,PG-17,176,17.35
135246871684928,2022-09-12,InApp,Games,Native,PG-17,211,18.23
135246871684976,2022-12-21,Banner,Games,non-Native,PG-17,186,20.37
135246871685024,,InApp,Games,Native,PG-13,128,16.61
135246871685072,,Banner,Games,non-Native,PG-13,,
135246871685120,2022-11-29,Banner,Productivity,non-Native,R,115,22.74
135246871685168,,InApp,Games,Native,PG-17,109,20.53
135246871685216,2022-09-05,Banner,Productivity,non-Native,PG-17,108,19.14
135246871685264,2022-08-30,Interstitial,Games,non-Native,PG-13,174,15.57
135246871685312,2022-08-18,InApp,Games,Native,PG-17,108,14.12
135246871685360,2022-08-03,Banner,Games,non-Native,PG-17,201,10.8
135246871685408,2022-09-28,InApp,Games,Native,PG-17,130,9.72
135246871685456,2022-12-01,InApp,Games,Native,PG-17,178,20.62
135246871685504,2022-03-26,Banner,Games,non-Native,PG-13,112,19.15
135246871685552,,InApp,Games,Native,R,109,10.33
135246871685600,2022-12-07,Banner,Health,non-Native,PG-13,148,16.78
135246871685648,2022-11-12,Banner,Games,non-Native,PG-13,,
135246871685696,2022-12-29,Interstitial,Productivity,non-Native,PG-13,129,23.1
135246871685744,2022-03-15,Banner,Productivity,non-Native,PG-13,182,21.35
135246871685792,2022-07-31,InApp,Productivity,Native,PG-13,172,19.67
135246871685840,2022-11-23,InApp,Games,Native,PG-13,115,21.88
135246871685888,2022-12-03,Banner,Productivity,non-Native,PG-13,118,15.61
135246871685936,2022-08-27,Interstitial,Games,non-Native,PG-13,,
135246871685984,2022-12-20,InApp,Games,Native,PG-17,136,23.65
135246871686032,2022-12-31,Banner,Games,non-Native,PG-13,200,11.37
135246871686080,2022-12-21,Banner,Games,non-Native,R,138,22.3
135246871686128,2022-10-07,InApp,Games,Native,PG-13,172,23.3
135246871686176,2022-11-23,Banner,Productivity,non-Native,PG-13,122,22.19
135246871686224,2022-12-09,InApp,Games,Native,PG-17,127,17.38
135246871686272,2022-12-10,Banner,Games,non-Native,PG-13,120,18.48
135246871686320,2022-11-30,InApp,Productivity,Native,,116,18.37
135246871686368,2022-11-05,InApp,Games,Native,PG-13,101,14.19
135246871686416,2022-11-04,Banner,Productivity,non-Native,PG-13,,
135246871686464,2022-11-17,Banner,Games,non-Native,PG-13,105,19.16
135246871686512,2022-12-18,Banner,Productivity,non-Native,PG-13,108,17.0
135246871686560,2022-08-19,InApp,Games,Native,PG-13,,
135246871686608,2022-10-22,InApp,Games,Native,PG-13,148,14.64
135246871686656,2022-03-31,InApp,Games,Native,,129,19.05
135246871686704,2022-10-10,InApp,Games,Native,PG-13,137,11.59
135246871686752,2022-08-12,InApp,Games,Native,PG-13,154,11.54
135246871686800,2022-09-19,Banner,Productivity,non-Native,PG-17,163,19.58
135246871686848,2022-12-23,InApp,Games,Native,PG-13,111,17.14
135246871686896,2022-11-09,InApp,Productivity,Native,PG-13,166,18.7
135246871686944,2022-12-07,Banner,Games,non-Native,PG-17,184,20.35
135246871686992,2022-12-22,Banner,Games,non-Native,PG-13,218,11.85
135246871687040,2022-11-25,Banner,Games,non-Native,PG-13,113,11.21
135246871687088,2022-10-26,Banner,Games,non-Native,PG-13,186,19.89
135246871687136,2022-07-10,InApp,Games,Native,PG-13,158,18.79
135246871687184,2022-10-14,InApp,Productivity,Native,PG-17,114,9.91
135246871687232,2022-07-06,InApp,Productivity,Native,PG-13,183,18.69
135246871687280,2022-03-25,Interstitial,Games,non-Native,PG-17,194,21.09
135246871687328,2022-09-21,Banner,Games,non-Native,PG-17,111,16.75
135246871687376,2022-09-01,InApp,Games,Native,PG-13,185,19.63
135246871687424,2022-12-08,InApp,Games,Native,PG-17,115,15.31
135246871687472,2022-12-10,Banner,Games,non-Native,,125,20.18
135246871687520,2022-07-27,Banner,Games,non-Native,PG-13,185,16.74
135246871687568,2022-08-18,InApp,Productivity,Native,PG-17,,
135246871687616,2022-06-01,InApp,Games,Native,PG-13,233,14.99
135246871687664,2022-10-15,InApp,Games,Native,PG-17,139,13.18
135246871687712,2022-08-30,Banner,Games,non-Native,PG-13,139,19.01
135246871687760,2022-05-13,Banner,Productivity,non-Native,PG-13,,
135246871687808,2022-11-15,InApp,Games,Native,PG-17,211,20.31
135246871687856,2022-11-26,InApp,Productivity,Native,PG-13,153,11.3
135246871687904,2022-07-29,InApp,Games,Native,PG-13,119,19.44
135246871687952,2022-12-21,InApp,Games,Native,PG-13,157,18.13
135246871688000,2022-08-26,InApp,Games,Native,PG-13,112,22.7
135246871688048,2022-12-10,Banner,Games,non-Native,PG-13,122,19.74
135246871688096,2022-08-10,InApp,Productivity,Native,PG-17,,
135246871688144,2022-06-19,Banner,Productivity,non-Native,PG-17,,
135246871688192,2022-11-22,Interstitial,Games,non-Native,PG-13,163,21.91
135246871688240,2022-07-01,InApp,Games,Native,PG-17,135,15.99
135246871688288,2022-12-09,Banner,Games,non-Native,PG-13,157,17.91
135246871688336,2022-06-28,Banner,Games,non-Native,R,149,13.8
135246871688384,2022-12-26,InApp,Games,Native,PG-13,111,15.38
135246871688432,2022-11-08,InApp,Games,Native,PG-13,,
135246871688480,2022-12-09,InApp,Productivity,Native,PG-13,175,13.56
135246871688528,2022-12-27,InApp,Games,Native,PG-13,142,19.07
135246871688576,2022-10-03,Banner,Games,non-Native,PG-13,124,21.74
135246871688624,2022-10-16,Interstitial,Games,non-Native,R,105,23.14
135246871688672,2022-12-01,InApp,Productivity,Native,PG-17,108,14.73
135246871688720,2022-12-11,Banner,Games,non-Native,PG-17,127,24.34
135246871688768,2022-04-28,InApp,Games,Native,PG-13,122,16.0
135246871688816,2022-06-09,InApp,Games,Native,PG-13,119,10.16
135246871688864,2022-10-06,Banner,Games,non-Native,PG-17,,
135246871688912,2022-05-03,Banner,Games,non-Native,PG-13,161,13.26
135246871688960,2022-10-10,Banner,Games,non-Native,PG-13,102,16.69
135246871689008,2022-06-29,Banner,Health,non-Native,PG-13,124,14.55
135246871689056,2022-11-27,Banner,Games,non-Native,PG-17,181,11.59
135246871689104,2022-08-16,InApp,Games,Native,PG-17,187,19.8
135246871689152,2022-12-09,Interstitial,Games,non-Native,PG-13,117,24.04
135246871689200,2022-10-07,InApp,Productivity,Native,PG-17,118,11.35
135246871689248,2022-12-02,InApp,Games,Native,PG-17,104,19.59
135246871689296,2022-09-18,Banner,Productivity,non-Native,PG-13,113,12.49
135246871689344,2022-12-06,Banner,Games,non-Native,PG-17,101,18.07
135246871689392,2022-12-10,Banner,Games,non-Native,PG-13,161,17.68
135246871689440,2022-09-13,InApp,Games,Native,PG-13,145,23.57
135246871689488,2022-12-07,Banner,Games,non-Native,PG-13,206,20.09
135246871689536,2022-08-22,InApp,Games,Native,PG-13,100,20.59
135246871689584,2022-04-26,InApp,Productivity,Native,PG-13,165,17.27
135246871689632,2022-08-31,Banner,Productivity,non-Native,PG-17,107,20.98
135246871689680,2022-11-24,InApp,Games,Native,PG-13,100,16.28
135246871689728,2022-12-14,Banner,Games,non-Native,PG-17,189,17.34
135246871689776,2022-09-29,Banner,Games,non-Native,PG-13,113,16.83
135246871689824,2022-09-20,Banner,Games,non-Native,PG-17,188,11.63
135246871689872,2022-06-29,Banner,Games,non-Native,PG-13,243,19.11
135246871689920,2022-10-15,Banner,Games,non-Native,PG-13,116,17.11
135246871689968,2022-08-27,Banner,Games,non-Native,PG-17,147,18.64
135246871690016,2022-06-01,Banner,Games,non-Native,PG-13,,
135246871690064,2022-05-03,InApp,Productivity,Native,PG-17,105,14.42
135246871690112,2022-08-04,Banner,Productivity,non-Native,PG-13,166,15.39
135246871690160,2022-12-06,InApp,Games,Native,PG-13,151,21.32
135246871690208,2022-12-22,InApp,Games,Native,PG-13,164,16.01
135246871690256,2022-12-01,Banner,Games,non-Native,PG-13,143,16.85
135246871690304,2022-12-31,Interstitial,Games,non-Native,PG-17,236,15.85
135246871690352,2022-10-12,Banner,Games,non-Native,PG-13,148,24.36
135246871690400,2022-12-31,InApp,Games,Native,PG-17,123,14.35
135246871690448,,Banner,Games,non-Native,PG-17,115,12.49
135246871690496,2022-10-19,InApp,Games,Native,PG-13,124,15.18
135246871690544,2022-12-06,Banner,Games,non-Native,PG-13,135,14.98
135246871690592,2022-12-08,InApp,Games,Native,,112,11.57
135246871690640,2022-09-17,InApp,Games,Native,PG-17,110,21.18
135246871690688,2022-10-13,Banner,Productivity,non-Native,PG-17,141,10.89
135246871690736,2022-10-19,InApp,Games,Native,PG-13,,
135246871690784,2022-04-28,Banner,Games,non-Native,PG-13,173,19.14
135246871690832,2022-12-11,InApp,Games,Native,PG-13,104,13.87
135246871690880,2022-12-03,InApp,Productivity,Native,PG-13,,
135246871690928,2022-11-16,Interstitial,Games,non-Native,PG-13,143,13.87
135246871690976,2022-06-15,Banner,Games,non-Native,PG-13,113,13.64
135246871691024,2022-09-01,Banner,Games,non-Native,PG-13,164,15.73
135246871691072,2022-09-01,InApp,Games,Native,PG-13,174,17.46
135246871691120,2022-10-31,InApp,Games,Native,,,
135246871691168,2022-11-05,InApp,Games,Native,PG-17,158,18.64
135246871691216,2022-11-01,InApp,Games,Native,PG-13,138,18.41
135246866663264,2022-10-04,InApp,Games,Native,PG-13,146,13.46
135246866663552,2022-11-26,Interstitial,Games,non-Native,PG-17,106,22.0
135246866663504,2022-11-23,InApp,Productivity,Native,PG-17,116,15.61
135246866663648,2022-11-06,InApp,Games,Native,PG-17,126,10.18
135246866663744,2022-12-19,Banner,Games,non-Native,PG-13,,
135246866663792,2022-12-07,Banner,Games,non-Native,PG-13,115,12.17
135246866662736,2022-09-03,InApp,Games,Native,PG-17,116,12.83
135246866663216,2022-08-12,Banner,Productivity,non-Native,PG-13,174,21.02
135246866663168,2022-01-27,InApp,Productivity,Native,,210,15.62
135246866661584,2022-07-06,InApp,Games,Native,PG-13,113,20.9
135246866662400,2022-06-05,Banner,Games,non-Native,PG-13,108,13.16
135246866663840,2022-09-12,InApp,Games,Native,PG-13,109,11.1
135246866662352,2022-09-13,InApp,Games,Native,PG-13,109,14.9
135246866662832,2022-09-10,Banner,Games,non-Native,PG-17,124,17.15
135246866662544,2022-12-09,InApp,Games,Native,,115,14.19
135246866662448,2022-12-12,Banner,Productivity,non-Native,PG-17,137,14.39
135246866661728,2022-10-30,Banner,Games,non-Native,PG-13,139,20.07
135246866661824,2022-08-27,Banner,Games,non-Native,PG-13,111,9.7
135246866661536,2022-07-02,Banner,Games,non-Native,PG-17,,
135246866661440,2022-12-24,Banner,Games,non-Native,PG-17,115,18.33
135246866661488,2022-12-21,InApp,Games,Native,PG-17,152,19.12
135246866661968,2022-09-22,Banner,Games,non-Native,PG-13,107,16.43
135246866662064,2022-10-14,Banner,Games,non-Native,PG-13,,
135246866662112,2022-12-30,InApp,Games,Native,PG-13,129,10.79
135246866662160,2022-09-11,Banner,Games,non-Native,PG-17,170,23.11
135246866662208,2022-07-16,Banner,Productivity,non-Native,PG-13,123,17.62
135246866661920,2022-09-07,InApp,Games,Native,PG-17,120,21.68
135246866662016,2022-07-30,Interstitial,Games,non-Native,PG-13,125,16.76
135246866661872,2022-12-12,Banner,Games,non-Native,PG-13,147,9.51
135246866661680,2022-06-04,Banner,Games,non-Native,PG-17,137,23.6
135246866661776,2023-01-01,Banner,Games,non-Native,PG-17,166,12.24
135246866663312,2022-12-26,Banner,Games,non-Native,PG-17,187,16.9
135246866663456,2022-10-06,Banner,Games,non-Native,PG-17,114,19.22
135246866663408,,InApp,Productivity,Native,PG-17,144,20.02
135246866663360,2022-11-28,Banner,Productivity,non-Native,,171,11.73
135246866663696,2022-09-29,Banner,Games,non-Native,PG-17,124,14.75
135246866662256,,Interstitial,Games,non-Native,PG-13,147,11.9
135246866662640,2022-11-15,InApp,Games,Native,PG-17,122,16.83
135246866662688,2022-12-21,Banner,Games,non-Native,PG-13,110,18.21
135246866662592,2022-10-28,Banner,Productivity,non-Native,PG-13,105,17.45
135246866663936,2022-11-25,Banner,Games,non-Native,PG-13,229,12.61
135246866663984,2022-10-16,Banner,Productivity,non-Native,PG-17,194,19.54
135246866662496,2022-12-15,Banner,Games,non-Native,PG-13,164,16.27
135246866663600,2022-09-03,Banner,Games,non-Native,PG-13,164,22.16
135246866663888,,Banner,Productivity,non-Native,PG-13,190,18.25
135246866662784,2022-11-28,InApp,Productivity,Native,PG-13,246,15.94
135246866662880,2022-10-28,InApp,Games,Native,PG-17,175,14.17
135246866662928,2022-08-24,Banner,Games,non-Native,PG-17,158,17.06
135246866662976,2022-08-09,InApp,Games,Native,PG-17,190,16.94
135246866663024,2022-09-15,Banner,Games,non-Native,PG-17,126,17.7
135246866663072,2022-12-07,InApp,Games,Native,PG-17,117,16.73
135246866663120,2022-11-23,Banner,Games,non-Native,PG-13,241,16.01
135246866664032,2022-11-21,Banner,Games,non-Native,PG-13,100,15.84
135246866664080,2022-05-26,InApp,Productivity,Native,PG-13,140,12.3
135246866664128,2022-11-15,Banner,Games,non-Native,PG-17,105,21.48
135246866664176,2022-11-17,Banner,Productivity,non-Native,PG-17,173,14.71
135246866664224,2022-12-25,InApp,Games,Native,PG-17,169,10.9
135246866664272,2022-12-06,InApp,Games,Native,PG-17,,
135246866664320,2022-11-02,Banner,Games,non-Native,PG-17,172,24.32
135246866664368,2022-11-12,Banner,Games,non-Native,PG-13,110,13.52
135246866664416,2022-11-26,InApp,Games,Native,PG-13,134,18.79
135246866664464,2022-12-09,InApp,Games,Native,PG-17,123,14.84
135246866664512,,InApp,Games,Native,PG-17,101,11.96
135246866664560,2022-08-25,Banner,Productivity,non-Native,PG-13,147,22.58
135246866664608,2022-12-23,Banner,Games,non-Native,PG-13,102,12.48
135246866664656,2022-10-06,InApp,Games,Native,PG-17,116,9.13
135246866664704,2022-08-14,InApp,Games,Native,PG-13,137,10.69
135246866664752,2022-09-30,Banner,Productivity,non-Native,PG-13,150,13.51
135246866664800,2022-12-03,Interstitial,Games,non-Native,PG-17,188,11.4
135246866664848,2022-12-24,Banner,Games,non-Native,PG-13,129,14.4
135246866664896,2022-12-19,Banner,Games,non-Native,PG-17,,
135246866664944,2022-07-26,Banner,Games,non-Native,PG-13,153,11.04
135246866664992,2022-12-31,InApp,Games,Native,PG-13,126,17.67
135246866665040,2022-09-21,Banner,Games,non-Native,PG-13,161,18.29
135246866665088,2022-05-30,InApp,Games,Native,PG-13,191,13.77
135246866665136,2022-11-08,Banner,Games,non-Native,PG-13,,
135246866665184,2022-11-19,InApp,Productivity,Native,PG-13,111,14.4
135246866665232,2022-09-04,Banner,Games,non-Native,PG-13,148,17.05
135246866665280,2022-10-05,InApp,Productivity,Native,PG-13,139,21.27
135246866665328,2022-05-09,Banner,Games,non-Native,PG-17,138,20.79
135246866665376,2022-12-31,Banner,Games,non-Native,PG-17,133,20.49
135246866665424,2022-12-04,InApp,Productivity,Native,PG-17,160,14.83
135246866665472,2022-07-21,Banner,Games,non-Native,PG-17,115,17.51
135246866665520,2022-07-13,Banner,Productivity,non-Native,PG-17,171,21.8
135246866665568,2022-12-16,InApp,Productivity,Native,PG-13,122,15.03
135246866665616,2022-12-17,Banner,Productivity,non-Native,PG-13,187,12.52
135246866665664,2022-10-03,Banner,Games,non-Native,PG-13,118,17.53
135246866665712,2022-12-28,InApp,Games,Native,PG-13,128,17.16
135246866665760,2022-10-23,Interstitial,Games,non-Native,PG-13,101,19.67
135246866665808,2022-09-08,Banner,Productivity,non-Native,PG-13,103,18.27
135246866665856,2022-11-15,InApp,Productivity,Native,PG-13,191,18.43
135246866665904,2022-12-02,Interstitial,Games,non-Native,PG-17,142,10.86
135246866665952,2022-10-24,Banner,Games,non-Native,PG-13,117,19.62
135246866666000,2022-12-11,InApp,Games,Native,PG-13,265,18.07
135246866666048,2022-11-12,InApp,Games,Native,PG-13,135,17.06
135246866666096,2022-11-12,Banner,Games,non-Native,PG-17,101,16.18
135246866666144,2022-12-21,InApp,Games,Native,PG-17,123,12.85
135246866666192,2022-07-14,Banner,Games,non-Native,PG-17,112,20.26
135246866666240,2022-11-19,InApp,Games,Native,PG-13,210,14.88
135246866666288,2022-07-02,InApp,Games,Native,PG-17,,
135246866666336,2022-07-09,Banner,Games,non-Native,PG-17,100,15.54
135246866666384,2022-10-13,Banner,Games,non-Native,PG-17,177,21.68
135246866666432,2022-11-05,Banner,Games,non-Native,PG-13,132,17.55
135246866666480,2022-07-14,InApp,Games,Native,,214,9.14
135246866666528,2022-09-04,Banner,Games,non-Native,PG-17,130,18.48
135246866666576,2022-06-22,InApp,Games,Native,PG-13,109,11.52
135246866666624,2022-06-20,InApp,Games,Native,PG-17,128,23.88
135246866666672,2022-12-25,InApp,Productivity,Native,PG-17,145,19.95
135246866666720,2022-08-18,Banner,Productivity,non-Native,PG-17,124,14.8
135246866666768,2022-12-04,InApp,Games,Native,PG-13,115,12.9
135246866666816,2022-10-05,Interstitial,Games,non-Native,PG-13,130,17.55
135246866666864,2022-06-24,InApp,Games,Native,PG-13,120,17.88
